country,date,casesWeekly,casesDaily,movingAverage7Days,percentageIncreaseOfMA7Days
Taiwan,2020-04-21,32,4,3.2857142857142856,4.545454545454541
Taiwan,2020-04-22,32,4,3.4285714285714284,4.347826086956519
Taiwan,2020-04-23,32,4,3.5714285714285716,4.166666666666674
Taiwan,2020-04-24,32,4,3.7142857142857144,4.0000000000000036
Taiwan,2020-04-25,32,4,3.857142857142857,3.8461538461538547
Taiwan,2020-04-26,32,4,4.0,3.703703703703698
Taiwan,2020-04-27,9,1,3.5714285714285716,-10.71428571428571
Taiwan,2020-04-28,9,1,3.142857142857143,-12.00000000000001
Taiwan,2020-04-29,9,1,2.7142857142857144,-13.636363636363635
Taiwan,2020-04-30,9,1,2.2857142857142856,-15.789473684210531
Taiwan,2020-05-01,9,1,1.8571428571428572,-18.74999999999999
Taiwan,2020-05-02,9,1,1.4285714285714286,-23.076923076923073
Taiwan,2020-05-03,9,1,1.0,-30.000000000000004
Taiwan,2020-05-04,7,1,1.0,0.0
Taiwan,2020-05-05,7,1,1.0,0.0
Taiwan,2020-05-06,7,1,1.0,0.0
Taiwan,2020-05-07,7,1,1.0,0.0
Taiwan,2020-05-08,7,1,1.0,0.0
Taiwan,2020-05-09,7,1,1.0,0.0
Taiwan,2020-05-10,7,1,1.0,0.0
Taiwan,2020-05-11,4,0,0.8571428571428571,-14.28571428571429
Taiwan,2020-05-12,4,0,0.7142857142857143,-16.666666666666664
Taiwan,2020-05-13,4,0,0.5714285714285714,-20.000000000000007
Taiwan,2020-05-14,4,0,0.42857142857142855,-25.0
Taiwan,2020-05-15,4,0,0.2857142857142857,-33.333333333333336
Taiwan,2020-05-16,4,0,0.14285714285714285,-50.0
Taiwan,2020-05-17,4,0,0.0,-100.0
Taiwan,2020-05-18,0,0,0.0,0.0
Taiwan,2020-05-19,0,0,0.0,0.0
Taiwan,2020-05-20,0,0,0.0,0.0
Taiwan,2020-05-21,0,0,0.0,0.0
Taiwan,2020-05-22,0,0,0.0,0.0
Taiwan,2020-05-23,0,0,0.0,0.0
Taiwan,2020-05-24,0,0,0.0,0.0
Taiwan,2020-05-25,1,0,0.0,0.0
Taiwan,2020-05-26,1,0,0.0,0.0
Taiwan,2020-05-27,1,0,0.0,0.0
Taiwan,2020-05-28,1,0,0.0,0.0
Taiwan,2020-05-29,1,0,0.0,0.0
Taiwan,2020-05-30,1,0,0.0,0.0
Taiwan,2020-05-31,1,0,0.0,0.0
Taiwan,2020-06-01,1,0,0.0,0.0
Taiwan,2020-06-02,1,0,0.0,0.0
Taiwan,2020-06-03,1,0,0.0,0.0
Taiwan,2020-06-04,1,0,0.0,0.0
Taiwan,2020-06-05,1,0,0.0,0.0
Taiwan,2020-06-06,1,0,0.0,0.0
Taiwan,2020-06-07,1,0,0.0,0.0
Taiwan,2020-06-08,1,0,0.0,0.0
Taiwan,2020-06-09,1,0,0.0,0.0
Taiwan,2020-06-10,1,0,0.0,0.0
Taiwan,2020-06-11,1,0,0.0,0.0
Taiwan,2020-06-12,1,0,0.0,0.0
Taiwan,2020-06-13,1,0,0.0,0.0
Taiwan,2020-06-14,1,0,0.0,0.0
Taiwan,2020-06-15,0,0,0.0,0.0
Taiwan,2020-06-16,0,0,0.0,0.0
Taiwan,2020-06-17,0,0,0.0,0.0
Taiwan,2020-06-18,0,0,0.0,0.0
Taiwan,2020-06-19,0,0,0.0,0.0
Taiwan,2020-06-20,0,0,0.0,0.0
Taiwan,2020-06-21,0,0,0.0,0.0
Taiwan,2020-06-22,3,0,0.0,0.0
Taiwan,2020-06-23,3,0,0.0,0.0
Taiwan,2020-06-24,3,0,0.0,0.0
Taiwan,2020-06-25,3,0,0.0,0.0
Taiwan,2020-06-26,3,0,0.0,0.0
Taiwan,2020-06-27,3,0,0.0,0.0
Taiwan,2020-06-28,3,0,0.0,0.0
Taiwan,2020-06-29,1,0,0.0,0.0
Taiwan,2020-06-30,1,0,0.0,0.0
Taiwan,2020-07-01,1,0,0.0,0.0
Taiwan,2020-07-02,1,0,0.0,0.0
Taiwan,2020-07-03,1,0,0.0,0.0
Taiwan,2020-07-04,1,0,0.0,0.0
Taiwan,2020-07-05,1,0,0.0,0.0
Taiwan,2020-07-06,2,0,0.0,0.0
Taiwan,2020-07-07,2,0,0.0,0.0
Taiwan,2020-07-08,2,0,0.0,0.0
Taiwan,2020-07-09,2,0,0.0,0.0
Taiwan,2020-07-10,2,0,0.0,0.0
Taiwan,2020-07-11,2,0,0.0,0.0
Taiwan,2020-07-12,2,0,0.0,0.0
Taiwan,2020-07-13,2,0,0.0,0.0
Taiwan,2020-07-14,2,0,0.0,0.0
Taiwan,2020-07-15,2,0,0.0,0.0
Taiwan,2020-07-16,2,0,0.0,0.0
Taiwan,2020-07-17,2,0,0.0,0.0
Taiwan,2020-07-18,2,0,0.0,0.0
Taiwan,2020-07-19,2,0,0.0,0.0
Taiwan,2020-07-20,4,0,0.0,0.0
Taiwan,2020-07-21,4,0,0.0,0.0
Taiwan,2020-07-22,4,0,0.0,0.0
Taiwan,2020-07-23,4,0,0.0,0.0
Taiwan,2020-07-24,4,0,0.0,0.0
Taiwan,2020-07-25,4,0,0.0,0.0
Taiwan,2020-07-26,4,0,0.0,0.0
Taiwan,2020-07-27,7,1,0.14285714285714285,0.0
Taiwan,2020-07-28,7,1,0.2857142857142857,100.0
Taiwan,2020-07-29,7,1,0.42857142857142855,50.0
Taiwan,2020-07-30,7,1,0.5714285714285714,33.33333333333333
Taiwan,2020-07-31,7,1,0.7142857142857143,25.0
Taiwan,2020-08-01,7,1,0.8571428571428571,19.999999999999996
Taiwan,2020-08-02,7,1,1.0,16.666666666666675
Taiwan,2020-08-03,13,1,1.0,0.0
Taiwan,2020-08-04,13,1,1.0,0.0
Taiwan,2020-08-05,13,1,1.0,0.0
Taiwan,2020-08-06,13,1,1.0,0.0
Taiwan,2020-08-07,13,1,1.0,0.0
Taiwan,2020-08-08,13,1,1.0,0.0
Taiwan,2020-08-09,13,1,1.0,0.0
Taiwan,2020-08-10,5,0,0.8571428571428571,-14.28571428571429
Taiwan,2020-08-11,5,0,0.7142857142857143,-16.666666666666664
Taiwan,2020-08-12,5,0,0.5714285714285714,-20.000000000000007
Taiwan,2020-08-13,5,0,0.42857142857142855,-25.0
Taiwan,2020-08-14,5,0,0.2857142857142857,-33.333333333333336
Taiwan,2020-08-15,5,0,0.14285714285714285,-50.0
Taiwan,2020-08-16,5,0,0.0,-100.0
Taiwan,2020-08-17,5,0,0.0,0.0
Taiwan,2020-08-18,5,0,0.0,0.0
Taiwan,2020-08-19,5,0,0.0,0.0
Taiwan,2020-08-20,5,0,0.0,0.0
Taiwan,2020-08-21,5,0,0.0,0.0
Taiwan,2020-08-22,5,0,0.0,0.0
Taiwan,2020-08-23,5,0,0.0,0.0
Taiwan,2020-08-24,2,0,0.0,0.0
Taiwan,2020-08-25,2,0,0.0,0.0
Taiwan,2020-08-26,2,0,0.0,0.0
Taiwan,2020-08-27,2,0,0.0,0.0
Taiwan,2020-08-28,2,0,0.0,0.0
Taiwan,2020-08-29,2,0,0.0,0.0
Taiwan,2020-08-30,2,0,0.0,0.0
Taiwan,2020-08-31,1,0,0.0,0.0
Taiwan,2020-09-01,1,0,0.0,0.0
Taiwan,2020-09-02,1,0,0.0,0.0
Taiwan,2020-09-03,1,0,0.0,0.0
Taiwan,2020-09-04,1,0,0.0,0.0
Taiwan,2020-09-05,1,0,0.0,0.0
Taiwan,2020-09-06,1,0,0.0,0.0
Taiwan,2020-09-07,5,0,0.0,0.0
Taiwan,2020-09-08,5,0,0.0,0.0
Taiwan,2020-09-09,5,0,0.0,0.0
Taiwan,2020-09-10,5,0,0.0,0.0
Taiwan,2020-09-11,5,0,0.0,0.0
Taiwan,2020-09-12,5,0,0.0,0.0
Taiwan,2020-09-13,5,0,0.0,0.0
Taiwan,2020-09-14,5,0,0.0,0.0
Taiwan,2020-09-15,5,0,0.0,0.0
Taiwan,2020-09-16,5,0,0.0,0.0
Taiwan,2020-09-17,5,0,0.0,0.0
Taiwan,2020-09-18,5,0,0.0,0.0
Taiwan,2020-09-19,5,0,0.0,0.0
Taiwan,2020-09-20,5,0,0.0,0.0
Taiwan,2020-09-21,11,1,0.14285714285714285,0.0
Taiwan,2020-09-22,11,1,0.2857142857142857,100.0
Taiwan,2020-09-23,11,1,0.42857142857142855,50.0
Taiwan,2020-09-24,11,1,0.5714285714285714,33.33333333333333
Taiwan,2020-09-25,11,1,0.7142857142857143,25.0
Taiwan,2020-09-26,11,1,0.8571428571428571,19.999999999999996
Taiwan,2020-09-27,11,1,1.0,16.666666666666675
Taiwan,2020-09-28,1,0,0.8571428571428571,-14.28571428571429
Taiwan,2020-09-29,1,0,0.7142857142857143,-16.666666666666664
Taiwan,2020-09-30,1,0,0.5714285714285714,-20.000000000000007
Taiwan,2020-10-01,1,0,0.42857142857142855,-25.0
Taiwan,2020-10-02,1,0,0.2857142857142857,-33.333333333333336
Taiwan,2020-10-03,1,0,0.14285714285714285,-50.0
Taiwan,2020-10-04,1,0,0.0,-100.0
Taiwan,2020-10-05,7,1,0.14285714285714285,0.0
Taiwan,2020-10-06,7,1,0.2857142857142857,100.0
Taiwan,2020-10-07,7,1,0.42857142857142855,50.0
Taiwan,2020-10-08,7,1,0.5714285714285714,33.33333333333333
Taiwan,2020-10-09,7,1,0.7142857142857143,25.0
Taiwan,2020-10-10,7,1,0.8571428571428571,19.999999999999996
Taiwan,2020-10-11,7,1,1.0,16.666666666666675
Taiwan,2020-10-12,10,1,1.0,0.0
Taiwan,2020-10-13,10,1,1.0,0.0
Taiwan,2020-10-14,10,1,1.0,0.0
Taiwan,2020-10-15,10,1,1.0,0.0
Taiwan,2020-10-16,10,1,1.0,0.0
Taiwan,2020-10-17,10,1,1.0,0.0
Taiwan,2020-10-18,10,1,1.0,0.0
Taiwan,2020-10-19,13,1,1.0,0.0
Taiwan,2020-10-20,13,1,1.0,0.0
Taiwan,2020-10-21,13,1,1.0,0.0
Taiwan,2020-10-22,13,1,1.0,0.0
Taiwan,2020-10-23,13,1,1.0,0.0
Taiwan,2020-10-24,13,1,1.0,0.0
Taiwan,2020-10-25,13,1,1.0,0.0
Taiwan,2020-10-26,10,1,1.0,0.0
Taiwan,2020-10-27,10,1,1.0,0.0
Taiwan,2020-10-28,10,1,1.0,0.0
Taiwan,2020-10-29,10,1,1.0,0.0
Taiwan,2020-10-30,10,1,1.0,0.0
Taiwan,2020-10-31,10,1,1.0,0.0
Taiwan,2020-11-01,10,1,1.0,0.0
Taiwan,2020-11-02,13,1,1.0,0.0
Taiwan,2020-11-03,13,1,1.0,0.0
Taiwan,2020-11-04,13,1,1.0,0.0
Taiwan,2020-11-05,13,1,1.0,0.0
Taiwan,2020-11-06,13,1,1.0,0.0
Taiwan,2020-11-07,13,1,1.0,0.0
Taiwan,2020-11-08,13,1,1.0,0.0
Taiwan,2020-11-09,15,2,1.1428571428571428,14.28571428571428
Taiwan,2020-11-10,15,2,1.2857142857142858,12.500000000000021
Taiwan,2020-11-11,15,2,1.4285714285714286,11.111111111111116
Taiwan,2020-11-12,15,2,1.5714285714285714,9.999999999999986
Taiwan,2020-11-13,15,2,1.7142857142857142,9.090909090909083
Taiwan,2020-11-14,15,2,1.8571428571428572,8.333333333333348
Taiwan,2020-11-15,15,2,2.0,7.692307692307687
Taiwan,2020-11-16,25,3,2.142857142857143,7.14285714285714
Taiwan,2020-11-17,25,3,2.2857142857142856,6.666666666666665
Taiwan,2020-11-18,25,3,2.4285714285714284,6.25
Taiwan,2020-11-19,25,3,2.5714285714285716,5.882352941176494
Taiwan,2020-11-20,25,3,2.7142857142857144,5.555555555555558
Taiwan,2020-11-21,25,3,2.857142857142857,5.263157894736836
Taiwan,2020-11-22,25,3,3.0,5.000000000000004
Taiwan,2020-11-23,15,2,2.857142857142857,-4.761904761904756
Taiwan,2020-11-24,15,2,2.7142857142857144,-4.999999999999993
Taiwan,2020-11-25,15,2,2.5714285714285716,-5.263157894736836
Taiwan,2020-11-26,15,2,2.4285714285714284,-5.55555555555557
Taiwan,2020-11-27,15,2,2.2857142857142856,-5.882352941176472
Taiwan,2020-11-28,15,2,2.142857142857143,-6.25
Taiwan,2020-11-29,15,2,2.0,-6.666666666666665
Taiwan,2020-11-30,57,8,2.857142857142857,42.85714285714286
Taiwan,2020-12-01,57,8,3.7142857142857144,30.000000000000004
Taiwan,2020-12-02,57,8,4.571428571428571,23.076923076923062
Taiwan,2020-12-03,57,8,5.428571428571429,18.75000000000002
Taiwan,2020-12-04,57,8,6.285714285714286,15.78947368421051
Taiwan,2020-12-05,57,8,7.142857142857143,13.636363636363647
Taiwan,2020-12-06,57,8,8.0,11.99999999999999
Taiwan,2020-12-07,41,5,7.571428571428571,-5.35714285714286
Taiwan,2020-12-08,41,5,7.142857142857143,-5.660377358490553
Taiwan,2020-12-09,41,5,6.714285714285714,-6.000000000000005
Taiwan,2020-12-10,41,5,6.285714285714286,-6.382978723404253
Taiwan,2020-12-11,41,5,5.857142857142857,-6.818181818181824
Taiwan,2020-12-12,41,5,5.428571428571429,-7.317073170731692
Taiwan,2020-12-13,41,5,5.0,-7.8947368421052655
Taiwan,2020-12-14,24,3,4.714285714285714,-5.714285714285716
Taiwan,2020-12-15,24,3,4.428571428571429,-6.060606060606055
Taiwan,2020-12-16,24,3,4.142857142857143,-6.451612903225801
Taiwan,2020-12-17,24,3,3.857142857142857,-6.896551724137934
Taiwan,2020-12-18,24,3,3.5714285714285716,-7.4074074074074066
Taiwan,2020-12-19,24,3,3.2857142857142856,-8.000000000000007
Taiwan,2020-12-20,24,3,3.0,-8.695652173913038
Taiwan,2020-12-21,26,3,3.0,0.0
Taiwan,2020-12-22,26,3,3.0,0.0
Taiwan,2020-12-23,26,3,3.0,0.0
Taiwan,2020-12-24,26,3,3.0,0.0
Taiwan,2020-12-25,26,3,3.0,0.0
Taiwan,2020-12-26,26,3,3.0,0.0
Taiwan,2020-12-27,26,3,3.0,0.0
Taiwan,2020-12-28,27,3,3.0,0.0
Taiwan,2020-12-29,27,3,3.0,0.0
Taiwan,2020-12-30,27,3,3.0,0.0
Taiwan,2020-12-31,27,3,3.0,0.0
Taiwan,2021-01-01,27,3,3.0,0.0
Taiwan,2021-01-02,27,3,3.0,0.0
Taiwan,2021-01-03,27,3,3.0,0.0
Taiwan,2021-01-04,22,3,3.0,0.0
Taiwan,2021-01-05,22,3,3.0,0.0
Taiwan,2021-01-06,22,3,3.0,0.0
Taiwan,2021-01-07,22,3,3.0,0.0
Taiwan,2021-01-08,22,3,3.0,0.0
Taiwan,2021-01-09,22,3,3.0,0.0
Taiwan,2021-01-10,22,3,3.0,0.0
Taiwan,2021-01-11,19,2,2.857142857142857,-4.761904761904756
Taiwan,2021-01-12,19,2,2.7142857142857144,-4.999999999999993
Taiwan,2021-01-13,19,2,2.5714285714285716,-5.263157894736836
Taiwan,2021-01-14,19,2,2.4285714285714284,-5.55555555555557
Taiwan,2021-01-15,19,2,2.2857142857142856,-5.882352941176472
Taiwan,2021-01-16,19,2,2.142857142857143,-6.25
Taiwan,2021-01-17,19,2,2.0,-6.666666666666665
Taiwan,2021-01-18,28,4,2.2857142857142856,14.28571428571428
Taiwan,2021-01-19,28,4,2.5714285714285716,12.500000000000021
Taiwan,2021-01-20,28,4,2.857142857142857,11.111111111111116
Taiwan,2021-01-21,28,4,3.142857142857143,9.999999999999986
Taiwan,2021-01-22,28,4,3.4285714285714284,9.090909090909083
Taiwan,2021-01-23,28,4,3.7142857142857144,8.333333333333348
Taiwan,2021-01-24,28,4,4.0,7.692307692307687
Turks_and_Caicos_islands,2020-03-30,5,0,0.0,0.0
Turks_and_Caicos_islands,2020-03-31,5,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-01,5,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-02,5,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-03,5,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-04,5,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-05,5,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-06,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-07,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-08,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-09,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-10,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-11,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-12,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-13,4,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-14,4,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-15,4,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-16,4,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-17,4,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-18,4,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-19,4,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-20,2,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-21,2,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-22,2,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-23,2,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-24,2,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-25,2,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-26,2,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-27,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-28,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-29,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-04-30,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-01,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-02,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-03,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-04,1,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-05,1,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-06,1,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-07,1,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-08,1,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-09,1,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-10,1,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-11,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-12,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-13,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-14,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-15,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-16,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-17,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-18,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-19,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-20,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-21,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-22,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-23,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-24,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-25,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-26,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-27,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-28,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-29,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-30,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-05-31,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-01,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-02,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-03,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-04,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-05,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-06,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-07,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-08,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-09,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-10,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-11,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-12,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-13,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-14,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-15,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-16,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-17,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-18,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-19,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-20,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-21,0,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-22,2,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-23,2,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-24,2,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-25,2,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-26,2,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-27,2,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-28,2,0,0.0,0.0
Turks_and_Caicos_islands,2020-06-29,14,2,0.2857142857142857,0.0
Turks_and_Caicos_islands,2020-06-30,14,2,0.5714285714285714,100.0
Turks_and_Caicos_islands,2020-07-01,14,2,0.8571428571428571,50.0
Turks_and_Caicos_islands,2020-07-02,14,2,1.1428571428571428,33.33333333333333
Turks_and_Caicos_islands,2020-07-03,14,2,1.4285714285714286,25.0
Turks_and_Caicos_islands,2020-07-04,14,2,1.7142857142857142,19.999999999999996
Turks_and_Caicos_islands,2020-07-05,14,2,2.0,16.666666666666675
Turks_and_Caicos_islands,2020-07-06,19,2,2.0,0.0
Turks_and_Caicos_islands,2020-07-07,19,2,2.0,0.0
Turks_and_Caicos_islands,2020-07-08,19,2,2.0,0.0
Turks_and_Caicos_islands,2020-07-09,19,2,2.0,0.0
Turks_and_Caicos_islands,2020-07-10,19,2,2.0,0.0
Turks_and_Caicos_islands,2020-07-11,19,2,2.0,0.0
Turks_and_Caicos_islands,2020-07-12,19,2,2.0,0.0
Turks_and_Caicos_islands,2020-07-13,25,3,2.142857142857143,7.14285714285714
Turks_and_Caicos_islands,2020-07-14,25,3,2.2857142857142856,6.666666666666665
Turks_and_Caicos_islands,2020-07-15,25,3,2.4285714285714284,6.25
Turks_and_Caicos_islands,2020-07-16,25,3,2.5714285714285716,5.882352941176494
Turks_and_Caicos_islands,2020-07-17,25,3,2.7142857142857144,5.555555555555558
Turks_and_Caicos_islands,2020-07-18,25,3,2.857142857142857,5.263157894736836
Turks_and_Caicos_islands,2020-07-19,25,3,3.0,5.000000000000004
Turks_and_Caicos_islands,2020-07-20,9,1,2.7142857142857144,-9.523809523809524
Turks_and_Caicos_islands,2020-07-21,9,1,2.4285714285714284,-10.526315789473696
Turks_and_Caicos_islands,2020-07-22,9,1,2.142857142857143,-11.764705882352933
Turks_and_Caicos_islands,2020-07-23,9,1,1.8571428571428572,-13.33333333333333
Turks_and_Caicos_islands,2020-07-24,9,1,1.5714285714285714,-15.384615384615385
Turks_and_Caicos_islands,2020-07-25,9,1,1.2857142857142858,-18.181818181818176
Turks_and_Caicos_islands,2020-07-26,9,1,1.0,-22.222222222222232
Turks_and_Caicos_islands,2020-07-27,18,2,1.1428571428571428,14.28571428571428
Turks_and_Caicos_islands,2020-07-28,18,2,1.2857142857142858,12.500000000000021
Turks_and_Caicos_islands,2020-07-29,18,2,1.4285714285714286,11.111111111111116
Turks_and_Caicos_islands,2020-07-30,18,2,1.5714285714285714,9.999999999999986
Turks_and_Caicos_islands,2020-07-31,18,2,1.7142857142857142,9.090909090909083
Turks_and_Caicos_islands,2020-08-01,18,2,1.8571428571428572,8.333333333333348
Turks_and_Caicos_islands,2020-08-02,18,2,2.0,7.692307692307687
Turks_and_Caicos_islands,2020-08-03,17,2,2.0,0.0
Turks_and_Caicos_islands,2020-08-04,17,2,2.0,0.0
Turks_and_Caicos_islands,2020-08-05,17,2,2.0,0.0
Turks_and_Caicos_islands,2020-08-06,17,2,2.0,0.0
Turks_and_Caicos_islands,2020-08-07,17,2,2.0,0.0
Turks_and_Caicos_islands,2020-08-08,17,2,2.0,0.0
Turks_and_Caicos_islands,2020-08-09,17,2,2.0,0.0
Turks_and_Caicos_islands,2020-08-10,100,14,3.7142857142857144,85.71428571428572
Turks_and_Caicos_islands,2020-08-11,100,14,5.428571428571429,46.153846153846146
Turks_and_Caicos_islands,2020-08-12,100,14,7.142857142857143,31.578947368421062
Turks_and_Caicos_islands,2020-08-13,100,14,8.857142857142858,24.0
Turks_and_Caicos_islands,2020-08-14,100,14,10.571428571428571,19.354838709677402
Turks_and_Caicos_islands,2020-08-15,100,14,12.285714285714286,16.216216216216228
Turks_and_Caicos_islands,2020-08-16,100,14,14.0,13.953488372093027
Turks_and_Caicos_islands,2020-08-17,82,11,13.571428571428571,-3.0612244897959218
Turks_and_Caicos_islands,2020-08-18,82,11,13.142857142857142,-3.157894736842104
Turks_and_Caicos_islands,2020-08-19,82,11,12.714285714285714,-3.2608695652173947
Turks_and_Caicos_islands,2020-08-20,82,11,12.285714285714286,-3.3707865168539186
Turks_and_Caicos_islands,2020-08-21,82,11,11.857142857142858,-3.488372093023262
Turks_and_Caicos_islands,2020-08-22,82,11,11.428571428571429,-3.6144578313253017
Turks_and_Caicos_islands,2020-08-23,82,11,11.0,-3.749999999999998
Turks_and_Caicos_islands,2020-08-24,85,12,11.142857142857142,1.298701298701288
Turks_and_Caicos_islands,2020-08-25,85,12,11.285714285714286,1.2820512820512997
Turks_and_Caicos_islands,2020-08-26,85,12,11.428571428571429,1.2658227848101111
Turks_and_Caicos_islands,2020-08-27,85,12,11.571428571428571,1.2499999999999956
Turks_and_Caicos_islands,2020-08-28,85,12,11.714285714285714,1.2345679012345734
Turks_and_Caicos_islands,2020-08-29,85,12,11.857142857142858,1.2195121951219523
Turks_and_Caicos_islands,2020-08-30,85,12,12.0,1.2048192771084265
Turks_and_Caicos_islands,2020-08-31,124,17,12.714285714285714,5.952380952380953
Turks_and_Caicos_islands,2020-09-01,124,17,13.428571428571429,5.617977528089901
Turks_and_Caicos_islands,2020-09-02,124,17,14.142857142857142,5.319148936170204
Turks_and_Caicos_islands,2020-09-03,124,17,14.857142857142858,5.050505050505061
Turks_and_Caicos_islands,2020-09-04,124,17,15.571428571428571,4.807692307692313
Turks_and_Caicos_islands,2020-09-05,124,17,16.285714285714285,4.587155963302747
Turks_and_Caicos_islands,2020-09-06,124,17,17.0,4.385964912280715
Turks_and_Caicos_islands,2020-09-07,91,13,16.428571428571427,-3.3613445378151363
Turks_and_Caicos_islands,2020-09-08,91,13,15.857142857142858,-3.4782608695652084
Turks_and_Caicos_islands,2020-09-09,91,13,15.285714285714286,-3.6036036036036
Turks_and_Caicos_islands,2020-09-10,91,13,14.714285714285714,-3.7383177570093573
Turks_and_Caicos_islands,2020-09-11,91,13,14.142857142857142,-3.8834951456310662
Turks_and_Caicos_islands,2020-09-12,91,13,13.571428571428571,-4.040404040404044
Turks_and_Caicos_islands,2020-09-13,91,13,13.0,-4.210526315789476
Turks_and_Caicos_islands,2020-09-14,48,6,12.0,-7.692307692307687
Turks_and_Caicos_islands,2020-09-15,48,6,11.0,-8.333333333333337
